antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'PBSS4240T,215', 'PBSS5240T,215'})","frozenset({'BAV99,215'})",0.0030581039755351682,0.015955325089748704,0.002260337721047733,0.7391304347826088,46.325,0.0022115446779598165,3.7721712538226306,0.9814146517502707
"frozenset({'PBSS4240T,215', 'BAV99,215'})","frozenset({'PBSS5240T,215'})",0.0023268182422550195,0.0043877143996808934,0.002260337721047733,0.9714285714285714,221.3974025974026,0.0022501283071407504,34.84642999601116,0.9978049459271947
"frozenset({'BAV99,215', 'PBSS5240T,215'})","frozenset({'PBSS4240T,215'})",0.002991623454327882,0.0033240260603643133,0.002260337721047733,0.7555555555555556,227.30133333333336,0.00225039348672275,4.077310802480329,0.9985879528846947
"frozenset({'BAV70,215', 'BAS316,115'})","frozenset({'BAV99,215'})",0.0035899481451934583,0.015955325089748704,0.0031910650179497405,0.8888888888888888,55.71111111111111,0.0031337862282378387,8.856402074192257,0.9855884707766214
"frozenset({'BAT54S,215', 'BAV70,215'})","frozenset({'BAV99,215'})",0.0028586624119133095,0.015955325089748704,0.002526259805876878,0.8837209302325582,55.38720930232558,0.002480648917772956,8.462784204228162,0.9847603875346075
"frozenset({'BAT54C,215', 'BAV70,215'})","frozenset({'BAV99,215'})",0.0025927403270841645,0.015955325089748704,0.0023268182422550195,0.8974358974358975,56.24679487179487,0.00228545022746309,9.594435580374952,0.9847744736766932
"frozenset({'PDZ15B,115', 'BAS316,115'})","frozenset({'BAV99,215'})",0.0030581039755351682,0.015955325089748704,0.0026592208482914504,0.8695652173913043,54.49999999999999,0.002610427805203534,7.544342507645259,0.9846625766871165
"frozenset({'PDZ15B,115', 'BAV99,215'})","frozenset({'BAS316,115'})",0.002991623454327882,0.009373753490227364,0.0026592208482914504,0.8888888888888888,94.82742316784869,0.0026311781074949982,8.915636218587949,0.9924234846969393
"frozenset({'PDZ15B,115'})","frozenset({'BAS316,115', 'BAV99,215'})",0.003789389708815317,0.005052519611753756,0.0026592208482914504,0.7017543859649122,138.89196675900277,0.0026400748824710833,3.336000375419413,0.9965765765765766
"frozenset({'PDZ13B,115'})","frozenset({'PDZ15B,115'})",0.0030581039755351682,0.003789389708815317,0.0023932987634623054,0.7826086956521738,206.52631578947367,0.0023817104157289252,4.582568807339448,0.9982106339468302
"frozenset({'PDZ13B,115', 'BAS316,115'})","frozenset({'BAV99,215'})",0.0025927403270841645,0.015955325089748704,0.0023268182422550195,0.8974358974358975,56.24679487179487,0.00228545022746309,9.594435580374952,0.9847744736766932
"frozenset({'PDZ13B,115', 'BAV99,215'})","frozenset({'BAS316,115'})",0.002526259805876878,0.009373753490227364,0.0023268182422550195,0.9210526315789475,98.25867861142217,0.00230313770558246,12.547932455790466,0.9923296644704268
"frozenset({'PDZ13B,115'})","frozenset({'BAS316,115', 'BAV99,215'})",0.0030581039755351682,0.005052519611753756,0.0023268182422550195,0.7608695652173914,150.5921052631579,0.002311367111943846,4.1606894634417575,0.9964066608238388
"frozenset({'BAT54C,215', 'BAT54S,215'})","frozenset({'BAV99,215'})",0.003257545539157027,0.015955325089748704,0.0023932987634623054,0.7346938775510203,46.0469387755102,0.0023413235653903944,3.7090914669694075,0.9814802463371796
"frozenset({'BAT54C,215', 'BAS316,115'})","frozenset({'BAV99,215'})",0.0024597792846695918,0.015955325089748704,0.002260337721047733,0.918918918918919,57.59324324324324,0.0022210911429118,12.136550990559773,0.9850598820001175
"frozenset({'BAT54C,215', 'BAT54A,215'})","frozenset({'BAV99,215'})",0.0034569871027788856,0.015955325089748704,0.002526259805876878,0.7307692307692308,45.80096153846154,0.0024711024528209723,3.6550230782380773,0.9815596362487271
"frozenset({'BAV70,215', 'BAT54A,215'})","frozenset({'BAV99,215'})",0.002526259805876878,0.015955325089748704,0.0023932987634623054,0.9473684210526315,59.37631578947368,0.0023529914669983745,18.696848823294754,0.9856482715720253
"frozenset({'BAT54A,215', 'BAS316,115'})","frozenset({'BAV99,215'})",0.002260337721047733,0.015955325089748704,0.002260337721047733,1.0,62.675,0.002224273297895795,inf,0.9862739872068231
"frozenset({'BAT54S,215', 'BAS316,115'})","frozenset({'BAV99,215'})",0.0025927403270841645,0.015955325089748704,0.0023932987634623054,0.9230769230769229,57.85384615384614,0.002351930748670376,12.792580773833238,0.9852696127441178
"frozenset({'BAS321,115', 'BAS316,115'})","frozenset({'BAV99,215'})",0.0028586624119133095,0.015955325089748704,0.002260337721047733,0.7906976744186046,49.556976744186045,0.002214726832943811,4.701546780126756,0.9826302145633238
"frozenset({'BAS321,115', 'BAV99,215'})","frozenset({'BAS316,115'})",0.002526259805876878,0.009373753490227364,0.002260337721047733,0.8947368421052632,95.45128779395296,0.0022366571843751735,9.41094934184284,0.9920295764266784
frozenset({'SR2351C'}),frozenset({'SR2319A'}),0.0026592208482914504,0.0026592208482914504,0.0026592208482914504,1.0,376.05,0.0026521493927714624,inf,0.9999999999999999
frozenset({'SR2319A'}),frozenset({'SR2351C'}),0.0026592208482914504,0.0026592208482914504,0.0026592208482914504,1.0,376.05,0.0026521493927714624,inf,0.9999999999999999
frozenset({'SC6531DA'}),frozenset({'HS8292U'}),0.003789389708815317,0.004321233878473607,0.003789389708815317,1.0,231.41538461538462,0.003773014869626845,inf,0.9994661327994662
frozenset({'HS8292U'}),frozenset({'SC6531DA'}),0.004321233878473607,0.003789389708815317,0.003789389708815317,0.8769230769230769,231.41538461538462,0.003773014869626845,8.094211208615874,1.0
frozenset({'WD5000LPLX'}),frozenset({'WD30EZRZ'}),0.0038558702300226034,0.0045871559633027525,0.002792181890706023,0.7241379310344828,157.86206896551724,0.0027744944125866534,3.6083715596330275,0.9975116314545039
frozenset({'WD2003FZEX'}),frozenset({'WD30EZRZ'}),0.003523467623986172,0.0045871559633027525,0.002526259805876878,0.7169811320754718,156.30188679245285,0.0025100971103540056,3.5171253822629978,0.9971154285072211
frozenset({'WD10JPVX'}),frozenset({'WD5000LPCX'}),0.0033905065815715996,0.003789389708815317,0.002725701369498737,0.8039215686274509,212.15067079463364,0.002712853418750859,5.080674112485039,0.998672374156201
frozenset({'WD5000LPCX'}),frozenset({'WD10JPVX'}),0.003789389708815317,0.0033905065815715996,0.002725701369498737,0.7192982456140351,212.15067079463364,0.002712853418750859,3.5504213203031516,0.9990722429746821
frozenset({'WD20EZRZ'}),frozenset({'WD30EZRZ'}),0.0031245844967424546,0.0045871559633027525,0.002725701369498737,0.8723404255319148,190.17021276595742,0.002711368413091661,7.797400611620791,0.9978594490846542
